date,composition,portfolio_value
2021-07-09,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",239.7338929528747
2021-07-10,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",249.98950029926587
2021-07-11,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",243.15704134665438
2021-07-12,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",248.6733026058598
2021-07-13,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",239.38598989116431
2021-07-14,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",224.13230620928206
2021-07-15,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",224.9895158532574
2021-07-16,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",215.91005961866978
2021-07-17,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",204.17937747672804
2021-07-18,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",206.48078681126196
2021-07-19,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",208.55735432531677
2021-07-20,"[('uniswap', 2.9840898129648443), ('aave', 0.1313595944170556), ('maker', 0.00927244774778876), ('compound-governance-token', 0.05500262525547629), ('sushi', 1.9516331643351077), ('yearn-finance', 0.0003656581899877448), ('havven', 1.621036757606309), ('bancor', 2.2768556507548143), ('0x', 8.64897120882207), ('1inch', 1.7723276509788966), ('loopring', 12.755922177666562), ('republic-protocol', 9.033606844782438), ('tribe-2', 4.299045880279398), ('perpetual-protocol', 0.44509106784226515), ('balancer', 0.1102804174591783), ('origin-protocol', 3.1656835851936505), ('alchemix', 0.00478858264781027), ('rocket-pool', 0.1655132301526125), ('kyber-network-crystal', 1.000470250725144), ('barnbridge', 0.03469027183044281), ('melon', 0.014462837653393531), ('badger-dao', 0.0922300244148519), ('beefy-finance', 0.0007799598003847658), ('frax-share', 0.2653448292205391), ('lido-dao', 0.2908082695663077), ('rari-governance-token', 0.08933867073561902), ('hegic', 5.793816622034972), ('bella-protocol', 0.3232219555893016), ('vesper-finance', 0.04160949512841875), ('harvest-finance', 0.005828265986144407), ('liquity', 0.04990364719133098), ('meta', 0.29175522607540383), ('pendle', 0.19360975751745105), ('reflexer-ungovernance-token', 0.0007396115416460158), ('yam-2', 0.12714109631635898), ('pickle-finance', 0.009764101706812555), ('inverse-finance', 0.0004197168749495434), ('cryptex-finance', 0.016804179256509583)]",195.11590614323066
