timestamp,price,market_cap,coin_id
2023-01-18,269.4695202282851,44802226.52535383,redacted
2023-01-19,245.61160422034905,41124189.05516713,redacted
2023-01-20,253.3833740461768,42088349.14940332,redacted
2023-01-21,283.34277916250613,47283490.745991535,redacted
2023-01-22,250.69967155634808,41970897.37557156,redacted
2023-01-23,237.4812588198245,39671545.76952222,redacted
2023-01-24,210.86704935252473,35173248.55163845,redacted
2023-01-25,207.04115480752984,34884138.96464411,redacted
2023-01-26,219.8045892857462,37382006.90949788,redacted
2023-01-27,209.1067855479566,35614765.870113686,redacted
2023-01-28,244.61541680178658,41652710.39079103,redacted
2023-01-29,237.36826713208495,40428718.909331776,redacted
2023-01-30,259.4600460865126,44338869.03190507,redacted
2023-01-31,242.1049040698042,41247971.576125085,redacted
2023-02-01,245.41848701176352,41811447.28017551,redacted
2023-02-02,299.18724585290715,50951971.72463497,redacted
2023-02-03,316.1929509274607,53865317.04348352,redacted
2023-02-04,296.22260175780184,50870144.187997885,redacted
2023-02-05,300.4097774179598,51422850.16718406,redacted
2023-02-06,284.27293145436823,48872711.26245156,redacted
2023-02-07,291.8862762515801,49933434.1378738,redacted
2023-02-08,311.94684333191555,53617312.50874895,redacted
2023-02-09,291.0751948256382,50527977.72777493,redacted
2023-02-10,246.90077575891453,42876099.61274666,redacted
2023-02-11,246.86697642667457,42924350.18605355,redacted
2023-02-12,250.56965800766756,43509246.47754015,redacted
2023-02-13,246.3386040769008,42972270.398736134,redacted
2023-02-14,270.6590036230894,46992127.432366006,redacted
2023-02-15,301.9221134534162,52376893.89501837,redacted
2023-02-16,348.1559032948264,60471721.06576035,redacted
2023-02-17,316.37133768290175,54921500.93567589,redacted
2023-02-18,337.0178509306796,58409394.46119818,redacted
2023-02-19,385.4981256396652,66937099.672861025,redacted
2023-02-20,409.4996722481769,71397012.00512241,redacted
2023-02-21,391.42078769521436,68206099.83894093,redacted
2023-02-22,350.8578323781472,61450242.52855287,redacted
2023-02-23,365.4295464771307,64802989.617736794,redacted
2023-02-24,377.63377359470354,66782971.527298264,redacted
2023-02-25,344.10888336234086,60937696.86713958,redacted
2023-02-26,329.9778078288687,58437944.17723617,redacted
2023-02-27,336.9788107353958,59716389.22390335,redacted
2023-02-28,324.3606380990495,57474550.85100903,redacted
2023-03-01,319.1424451930315,56460173.5386453,redacted
2023-03-02,311.72325188054236,57723688.68413676,redacted
